,Target_Salary,Target_Satisfied,LOAN_AMT,Business Title,Civil Service Title,Division/Work Unit,FormalEducation,DevType,HopeFiveYears,Age,purpose,title,dti,earliest_cr_line,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,emp_length,UndergradMajor_0,UndergradMajor_1,UndergradMajor_2,UndergradMajor_3,UndergradMajor_4,CompanySize_0,CompanySize_1,CompanySize_2,CompanySize_3,YearsCodingProf_0,YearsCodingProf_1,YearsCodingProf_2,YearsCodingProf_3,YearsCodingProf_4,YearsCodingProf_0,YearsCodingProf_1,YearsCodingProf_2,YearsCodingProf_3,YearsCodingProf_4,JobSearchStatus_0,JobSearchStatus_1,JobSearchStatus_2,LastNewJob_0,LastNewJob_1,LastNewJob_2,LastNewJob_3,AgreeDisagree1_0,AgreeDisagree1_1,AgreeDisagree1_2,AgreeDisagree1_3,AgreeDisagree1_0,AgreeDisagree1_1,AgreeDisagree1_2,AgreeDisagree1_3,term_0,term_1,loan_status_0,loan_status_1,loan_status_2,loan_status_3
1524,69940.0,0,0.19753086419753085,66972.00007011909,0.125,0.15384615384615385,60416.3413122257,0.16666666666666666,0.2006880733944954,0.20665083135391923,0.219526285384171,0.2213066509711595,15.2,0.07692307692307693,0.16346153846153846,192.64,0.2128982128982129,0.21344902386117137,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1525,69940.0,0,0.18617021276595744,66972.00007011909,0.125,0.15384615384615385,58530.07004632452,0.16666666666666666,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,13.11,0.0,0.2328767123287671,312.95,0.08823529411764706,0.21344902386117137,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
1526,39838.0,0,0.42857142857142855,44965.67473619868,0.1111111111111111,0.25,57805.34133826818,0.0,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,29.95,0.3,0.22297297297297297,108.69,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1527,39838.0,0,0.15151515151515152,44965.67473619868,0.1111111111111111,0.25,58530.07004632452,0.22695035460992907,0.21975806451612903,0.20021762785636563,0.15877437325905291,0.16165951359084407,26.32,0.375,0.2028985507246377,4876.0,0.2128982128982129,0.21344902386117137,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1528,47847.0,0,0.23232323232323232,50820.722892446385,0.0,0.0,57805.34133826818,0.0,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,13.34,0.25,0.22058823529411764,3608.92,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1529,47847.0,0,0.19753086419753085,50820.722892446385,0.0,0.0,57805.34133826818,0.0,0.18902439024390244,0.22202327663384064,0.2375,0.23717948717948717,20.37,0.23076923076923078,0.10256410256410256,2090.26,0.2191780821917808,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1530,37957.0,0,0.19117647058823528,43590.55354979564,0.16666666666666666,0.0,60416.3413122257,0.0,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,6.59,0.0,0.11538461538461539,35456.98,0.1111111111111111,0.21344902386117137,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1531,37957.0,0,0.19753086419753085,43590.55354979564,0.16666666666666666,0.0,58530.07004632452,0.25,0.22370617696160267,0.20021762785636563,0.219526285384171,0.2213066509711595,11.71,0.2222222222222222,0.2318840579710145,3320.87,0.12244897959183673,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1532,47933.0,0,0.2222222222222222,50883.59393020857,0.5,0.3333333333333333,60416.3413122257,0.0,0.19616204690831557,0.20021762785636563,0.30303030303030304,0.30303030303030304,4.5,0.25,0.18518518518518517,33.09,0.2128982128982129,0.21344902386117137,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1533,47933.0,1,0.19117647058823528,50883.59393020857,0.5,0.3333333333333333,58530.07004632452,0.22695035460992907,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,24.96,0.25,0.2109375,814.21,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1534,56746.0,0,0.24390243902439024,56848.35166416288,0.3333333333333333,0.3333333333333333,60416.3413122257,0.4444444444444444,0.22370617696160267,0.20021762785636563,0.219526285384171,0.2213066509711595,25.36,0.1111111111111111,0.2692307692307692,4482.16,0.23157894736842105,0.21344902386117137,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1535,56746.0,1,1.0,56848.35166416288,0.3333333333333333,0.3333333333333333,60159.29066666667,1.0,0.21975806451612903,0.20021762785636563,0.2375,0.23717948717948717,2.19,0.35,0.22297297297297297,277.21,0.22784810126582278,0.21344902386117137,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1536,43799.0,0,0.0,49257.55595491812,0.21951219512195122,0.2857142857142857,60416.3413122257,0.0,0.22370617696160267,0.20021762785636563,0.2909090909090909,0.2909090909090909,32.18,0.1875,0.22297297297297297,368.89,0.22289156626506024,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1537,43799.0,1,0.19753086419753085,49257.55595491812,0.21951219512195122,0.2857142857142857,58530.07004632452,0.25,0.2549800796812749,0.22202327663384064,0.2375,0.23717948717948717,25.58,0.4166666666666667,0.25,2938.42,0.22784810126582278,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1538,62360.0,0,0.18617021276595744,63405.55372789542,0.21951219512195122,0.2857142857142857,60416.3413122257,0.20444444444444446,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,28.24,0.0,0.328125,4372.5,0.2128982128982129,0.21344902386117137,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1539,62360.0,0,0.19753086419753085,63405.55372789542,0.21951219512195122,0.2857142857142857,58530.07004632452,0.0,0.2006880733944954,0.20665083135391923,0.15877437325905291,0.16165951359084407,5.02,0.0,0.1875,4642.71,0.13157894736842105,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1540,49705.0,0,0.0,52179.02973154093,0.0,0.0,58530.07004632452,0.4444444444444444,0.18902439024390244,0.22202327663384064,0.219526285384171,0.2213066509711595,30.94,0.3,0.15625,823.49,0.25,0.21344902386117137,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
1541,49705.0,0,0.0,52179.02973154093,0.0,0.0,57805.34133826818,0.20444444444444446,0.18902439024390244,0.22202327663384064,0.15877437325905291,0.16165951359084407,27.5,0.0,0.22058823529411764,12045.09,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1542,52384.0,0,0.1782178217821782,49257.55595491812,0.21951219512195122,0.2857142857142857,58530.07004632452,0.22695035460992907,0.19616204690831557,0.20021762785636563,0.2909090909090909,0.2909090909090909,32.28,0.26666666666666666,0.22297297297297297,742.14,0.25806451612903225,0.21344902386117137,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1543,52384.0,0,0.1782178217821782,49257.55595491812,0.21951219512195122,0.2857142857142857,58530.07004632452,0.09523809523809523,0.19616204690831557,0.22202327663384064,0.15877437325905291,0.16165951359084407,11.8,0.3076923076923077,0.18518518518518517,20657.91,0.20833333333333334,0.21344902386117137,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1544,52524.0,1,0.19753086419753085,54239.88386469892,0.2087912087912088,0.75,58530.07004632452,0.18181818181818182,0.2006880733944954,0.2032967032967033,0.219526285384171,0.2213066509711595,21.72,0.2222222222222222,0.1206896551724138,193.05,0.2128982128982129,0.21344902386117137,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1545,52524.0,1,0.3333333333333333,54239.88386469892,0.2087912087912088,0.75,58530.07004632452,0.5,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,26.9,0.25,0.2692307692307692,374.03,0.2191780821917808,0.21344902386117137,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1546,88651.0,0,0.19753086419753085,80650.83713486511,0.0,0.2857142857142857,58530.07004632452,0.14285714285714285,0.21975806451612903,0.20021762785636563,0.18120805369127516,0.18439716312056736,15.87,0.2222222222222222,0.2537313432835821,610.13,0.1276595744680851,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1547,88651.0,0,0.0,80650.83713486511,0.0,0.2857142857142857,58530.07004632452,0.25,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,14.32,0.0,0.2692307692307692,1556.36,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1548,39838.0,0,0.15151515151515152,44965.67473619868,0.1111111111111111,0.25,57805.34133826818,0.125,0.2006880733944954,0.20665083135391923,0.15877437325905291,0.16165951359084407,9.35,0.14285714285714285,0.2,183.92,0.2463768115942029,0.21344902386117137,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1549,39838.0,1,0.19117647058823528,44965.67473619868,0.1111111111111111,0.25,58530.07004632452,0.5,0.19616204690831557,0.20021762785636563,0.18120805369127516,0.18439716312056736,26.21,0.16666666666666666,0.21212121212121213,23544.46,0.2191780821917808,0.21344902386117137,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1550,52524.0,0,0.0,45536.05762108307,0.2087912087912088,0.0,61703.59531396649,0.22695035460992907,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,30.25,0.0,0.15625,487.74,0.1276595744680851,0.21344902386117137,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1
1551,52524.0,0,0.16666666666666666,45536.05762108307,0.2087912087912088,0.0,58530.07004632452,0.18181818181818182,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,18.57,0.26666666666666666,0.16346153846153846,3.1,0.22784810126582278,0.21344902386117137,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1552,59680.0,1,0.3888888888888889,58904.13979385607,0.29411764705882354,0.5714285714285714,57805.34133826818,0.3333333333333333,0.2549800796812749,0.22202327663384064,0.219526285384171,0.2213066509711595,16.41,0.2777777777777778,0.23943661971830985,4148.84,0.2,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1553,72476.0,0,0.25,68825.96462552478,0.4444444444444444,0.375,58530.07004632452,0.0,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,15.17,0.6666666666666666,0.3709677419354839,12696.17,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1554,72476.0,0,0.22580645161290322,68825.96462552478,0.4444444444444444,0.375,60416.3413122257,0.0,0.22370617696160267,0.20665083135391923,0.219526285384171,0.2213066509711595,8.2,0.2,0.21153846153846154,778.18,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1555,65783.0,0,0.0,63932.989558754154,0.25,0.4444444444444444,61703.59531396649,0.14285714285714285,0.2006880733944954,0.20665083135391923,0.219526285384171,0.2213066509711595,19.28,0.5714285714285714,0.22297297297297297,642.37,0.22784810126582278,0.21344902386117137,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1556,65783.0,1,0.3333333333333333,63932.989558754154,0.25,0.4444444444444444,58530.07004632452,0.20444444444444446,0.22370617696160267,0.22202327663384064,0.18120805369127516,0.18439716312056736,38.42,0.2,0.3709677419354839,2606.45,0.2191780821917808,0.21344902386117137,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1557,86346.0,0,0.18867924528301888,78965.74711112294,0.14705882352941177,0.0,58530.07004632452,0.16216216216216217,0.21975806451612903,0.22202327663384064,0.2909090909090909,0.2909090909090909,18.68,0.2777777777777778,0.21830985915492956,444.13,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1558,86346.0,0,0.5,78965.74711112294,0.14705882352941177,0.0,58530.07004632452,0.20444444444444446,0.21975806451612903,0.2032967032967033,0.219526285384171,0.2213066509711595,25.76,0.0,0.15625,5462.2,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1559,78574.0,0,0.16666666666666666,73283.95983801055,0.16666666666666666,0.15384615384615385,57805.34133826818,0.18181818181818182,0.2006880733944954,0.20665083135391923,0.219526285384171,0.2213066509711595,18.52,0.22727272727272727,0.22297297297297297,213.12,0.22289156626506024,0.21344902386117137,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1560,78574.0,1,0.15555555555555556,73283.95983801055,0.16666666666666666,0.15384615384615385,57805.34133826818,0.2413793103448276,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,16.42,0.3,0.21830985915492956,14.08,0.22289156626506024,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1561,52000.0,0,0.17333333333333334,53856.809169496795,0.0,0.1111111111111111,57805.34133826818,0.2,0.2006880733944954,0.30434782608695654,0.219526285384171,0.2213066509711595,11.57,0.2222222222222222,0.1875,14324.72,0.23157894736842105,0.21344902386117137,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1562,52000.0,0,0.24390243902439024,53856.809169496795,0.0,0.1111111111111111,58530.07004632452,0.22695035460992907,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,14.29,0.0,0.2109375,471.7,0.2128982128982129,0.21344902386117137,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1563,37217.0,1,0.21052631578947367,45177.294027346776,0.2318840579710145,0.5,58530.07004632452,1.0,0.22370617696160267,0.20021762785636563,0.219526285384171,0.2213066509711595,28.91,0.2857142857142857,0.2028985507246377,634.43,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1
1564,37217.0,0,0.21674876847290642,45177.294027346776,0.2318840579710145,0.5,57805.34133826818,0.0,0.2549800796812749,0.22202327663384064,0.15877437325905291,0.16165951359084407,27.53,0.06666666666666667,0.2641509433962264,964.03,0.2191780821917808,0.21344902386117137,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1565,69940.0,0,0.21674876847290642,66972.00007011909,0.16666666666666666,0.15384615384615385,58530.07004632452,0.2413793103448276,0.2549800796812749,0.2032967032967033,0.219526285384171,0.2213066509711595,16.58,0.14814814814814814,0.22297297297297297,497.85,0.22784810126582278,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1566,69940.0,0,0.0,66972.00007011909,0.16666666666666666,0.15384615384615385,58530.07004632452,0.20444444444444446,0.22370617696160267,0.2032967032967033,0.219526285384171,0.2213066509711595,16.45,0.4,0.125,12319.75,0.2222222222222222,0.21344902386117137,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1567,69940.0,0,0.0,66972.00007011909,0.125,0.15384615384615385,57805.34133826818,0.0,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,31.59,0.0,0.1206896551724138,2931.07,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1568,69940.0,0,0.2727272727272727,66972.00007011909,0.125,0.15384615384615385,60159.29066666667,0.23076923076923078,0.2006880733944954,0.22202327663384064,0.2375,0.23717948717948717,20.51,0.09523809523809523,0.22413793103448276,50.0,0.125,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1569,56746.0,0,0.3333333333333333,57326.4131836748,0.3333333333333333,0.3333333333333333,58530.07004632452,0.0,0.21975806451612903,0.2032967032967033,0.15877437325905291,0.16165951359084407,4.58,0.0,0.15625,3146.1,0.0,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1570,56746.0,1,0.2721518987341772,57326.4131836748,0.3333333333333333,0.3333333333333333,58530.07004632452,0.3333333333333333,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,6.38,0.3333333333333333,0.21830985915492956,5306.71,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
1571,61237.0,0,0.15555555555555556,60609.59726030215,0.21428571428571427,0.25,58530.07004632452,0.058823529411764705,0.21975806451612903,0.1935483870967742,0.219526285384171,0.2213066509711595,10.96,0.4,0.21830985915492956,444.79,0.2128982128982129,0.21344902386117137,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1572,61237.0,0,0.2222222222222222,60609.59726030215,0.21428571428571427,0.25,61703.59531396649,0.3157894736842105,0.19616204690831557,0.20021762785636563,0.15877437325905291,0.16165951359084407,15.61,0.0,0.18518518518518517,28172.08,0.2128982128982129,0.21344902386117137,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
1573,56990.0,1,0.15555555555555556,57504.79147686052,0.14705882352941177,0.5,61703.59531396649,0.4444444444444444,0.21975806451612903,0.20021762785636563,0.219526285384171,0.2213066509711595,10.97,0.21428571428571427,0.22916666666666666,15364.46,0.2128982128982129,0.21344902386117137,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1574,56990.0,0,0.15151515151515152,57504.79147686052,0.14705882352941177,0.5,57805.34133826818,0.0,0.2006880733944954,0.1935483870967742,0.219526285384171,0.125,7.63,0.375,0.1875,8448.76,0.25806451612903225,0.21344902386117137,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1575,69940.0,1,0.25,66972.00007011909,0.16666666666666666,0.15384615384615385,61703.59531396649,0.16216216216216217,0.22370617696160267,0.20665083135391923,0.219526285384171,0.2213066509711595,16.28,0.29411764705882354,0.1111111111111111,22727.34,0.1111111111111111,0.21344902386117137,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1576,69940.0,0,0.18617021276595744,66972.00007011909,0.16666666666666666,0.15384615384615385,60416.3413122257,0.18181818181818182,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,33.77,0.14285714285714285,0.21153846153846154,240.26,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1577,72476.0,0,0.16666666666666666,68825.96462552478,0.1590909090909091,0.2222222222222222,58530.07004632452,0.228310502283105,0.2006880733944954,0.22202327663384064,0.18120805369127516,0.18439716312056736,24.95,0.2222222222222222,0.10256410256410256,333.16,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1578,72476.0,1,0.22580645161290322,68825.96462552478,0.1590909090909091,0.2222222222222222,57805.34133826818,0.25,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,36.18,0.4117647058823529,0.22297297297297297,270.83,0.2128982128982129,0.21344902386117137,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1579,43799.0,0,0.23232323232323232,45177.294027346776,0.21951219512195122,0.0,61703.59531396649,0.0,0.18902439024390244,0.22202327663384064,0.15877437325905291,0.16165951359084407,9.53,0.18181818181818182,0.2328767123287671,2480.13,0.2128982128982129,0.21344902386117137,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1580,43799.0,0,0.2857142857142857,45177.294027346776,0.21951219512195122,0.0,65470.84581395349,0.125,0.22370617696160267,0.20021762785636563,0.219526285384171,0.2213066509711595,20.51,0.13333333333333333,0.11538461538461539,17228.49,0.12244897959183673,0.21344902386117137,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
1581,75000.0,0,0.17333333333333334,70671.15647798691,0.17391304347826086,0.1724137931034483,58530.07004632452,0.2571428571428571,0.21975806451612903,0.2032967032967033,0.219526285384171,0.2213066509711595,21.45,0.14285714285714285,0.140625,9573.78,0.22289156626506024,0.21344902386117137,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1582,75000.0,0,0.0,70671.15647798691,0.17391304347826086,0.1724137931034483,61703.59531396649,0.3333333333333333,0.22370617696160267,0.20665083135391923,0.219526285384171,0.2213066509711595,21.58,0.14285714285714285,0.21830985915492956,575.25,0.2128982128982129,0.21344902386117137,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1583,44104.0,0,0.75,43940.972245718905,0.13636363636363635,0.25,58530.07004632452,0.5,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,20.34,0.23076923076923078,0.2692307692307692,24.44,0.2128982128982129,0.21344902386117137,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1584,44104.0,0,0.18617021276595744,43940.972245718905,0.13636363636363635,0.25,58530.07004632452,0.25,0.18902439024390244,0.20021762785636563,0.219526285384171,0.2213066509711595,31.17,0.3333333333333333,0.20408163265306123,9395.57,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
1585,65000.0,1,0.2721518987341772,63303.68940125881,0.14285714285714285,0.5,60416.3413122257,0.375,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,31.42,0.23529411764705882,0.21830985915492956,284.54,0.2128982128982129,0.21344902386117137,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1586,65000.0,0,0.18867924528301888,63303.68940125881,0.14285714285714285,0.5,58530.07004632452,0.0,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,18.02,0.08,0.29545454545454547,573.81,0.2,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1
